"KOD03_097"	"AD06_048"	"WC05_048"	"HS04_048"	"PS12_009"	"GS13_017"	"PWS12_133"	"UP03_048"
"X8071"	0.3643	0.1884	0.4043	0.4118	0.4167	0.5182	0.3098	0.2212
"X8073"	0.286	0.2516	0.0881	0.0731	0.0713	0.1591	0.3351	0.23
"X8082"	0.1976	0.2816	0.2614	0.0494	0.1372	0.1591	0	0.1132
"X8089"	0.4952	0.4872	0.4441	0.404	0.3724	0.3727	0.4308	0.5038
"X809"	0.1821	0	0.2396	0.1906	0.1159	0	0.1558	0.1404
"X8093"	0.5	0.4989	0.498	0.5028	0.5054	0.5227	0.4842	0.4865
"X8098"	0.101	0.0701	0.2043	0.027	0.0962	0.0909	0.1902	0.0749
"X810"	0.0494	0.0966	0.119	0.027	0	0	0.085	0.0482
"X8100"	0.1588	0.2155	0.3276	0.2632	0.205	0	0.1558	0.1934
"X8105"	0.5043	0.4935	0.4925	0.5013	0.4994	0.4848	0.5072	0.5035
"X8107"	0.4731	0.5022	0.5057	0.4723	0.3788	0.4242	0.5091	0.4537
"X8109"	0.3323	0.1828	0.1155	0.0962	0.0244	0	0.2925	0.1341
"X8114"	0.4457	0.5032	0.4148	0.4879	0.4827	0.5076	0.4873	0.4965
"X8115"	0.2397	0.2968	0.3172	0.2511	0.3231	0.3939	0.3452	0.226
"X8117"	0	0	0	0.101	0	0	0.0417	0
"X8120"	0.4372	0.371	0.3478	0.3237	0.3463	0.3409	0.2536	0.4183
"X8121"	0.3656	0.2908	0.0998	0.2119	0.1862	0.0833	0.413	0.4032
"X8128"	0.448	0.4127	0.4609	0.3333	0.4204	0.0909	0.3913	0.3853
"X8130"	0.2348	0.3366	0.3409	0.3144	0.2537	0.0833	0.2925	0.2354
"X8136"	0.1123	0.1349	0.1226	0	0.0519	0	0	0.0985
"X8137"	0.0713	0.0966	0.0303	0.1252	0	0	0.1245	0.0939
"X8139"	0.5027	0.5026	0.5011	0.4958	0.5034	0.5152	0.5072	0.5027
"X8140"	0.1092	0.0655	0.0333	0.0548	0.0294	0	0.0476	0.1226
"X8144"	0.1063	0.0323	0.0323	0	0	0	0	0
"X8148"	0	0	0	0.0286	0.0533	0	0	0.1734
"X8150"	0.1437	0.3128	0.1774	0.1548	0.2162	0.3409	0.337	0.3385
"X8151"	0	0	0.0333	0.1588	0.2632	0.3939	0.2228	0.0263
"X8153"	0.0244	0.0323	0.1155	0	0	0.0833	0.0417	0
"X8154"	0	0	0.1884	0	0.0256	0.0909	0.1245	0.0749
"X8158"	0.1444	0.1032	0.1226	0.1509	0.1186	0.0909	0.1902	0.0263
"X8166"	0	0.0417	0	0.0294	0.1437	0.0909	0	0
"X8171"	0.0482	0.0323	0.0597	0.1276	0	0	0.0417	0.0713
"X8173"	0	0	0	0	0.1372	0.0833	0	0
"X8174"	0.0244	0.1226	0.0881	0	0.0482	0	0.1196	0.0697
"X8177"	0.2212	0.371	0.3381	0.3231	0.2524	0.4394	0.3804	0.3024
"X818"	0.1036	0.1032	0.1264	0.1063	0.0768	0	0.1196	0.2008
"X8182"	0.497	0.5049	0.4962	0.5026	0.5	0.5152	0.5091	0.4917
"X8184"	0.2397	0.1552	0	0.0494	0.025	0	0.1902	0.1787
"X8185"	0.0482	0.0323	0.142	0.0962	0.0244	0	0	0.0238
"X8186"	0.0768	0.0357	0.1774	0.1472	0.1653	0.2455	0.0815	0
"X8189"	0.3782	0.4286	0.2516	0.2917	0.3077	0.2879	0.4638	0.4024
"X8193"	0.3021	0.2426	0.2167	0.1381	0.3438	0.0909	0.1996	0.2755
"X8195"	0.4825	0.4785	0.4384	0.4032	0.4896	0.4697	0.3098	0.378
"X8196"	0.458	0.4259	0.2738	0.1832	0.253	0.4697	0.3696	0.3663
"X8197"	0.205	0.1305	0	0	0	0	0.0417	0
"X8198"	0.1693	0.0357	0.1226	0.1036	0.0985	0	0.1196	0.0749
"X8202"	0.1548	0.0754	0.0615	0.1548	0.025	0.0909	0.2056	0
"X8205"	0.0244	0.0935	0	0.1215	0	0	0	0.0244
"X8213"	0	0.0783	0	0	0	0	0.1299	0
"X8214"	0	0	0.0312	0.0731	0	0	0	0.1017
"X8220"	0.4799	0.4957	0.4782	0.5019	0.461	0.5	0.4982	0.4942
"X8223"	0.0563	0	0.0634	0.1381	0.0579	0	0.1196	0.0256
"X8224"	0.1778	0.1709	0.1884	0.2112	0.2504	0.2273	0.1902	0.081
"X8229"	0.0962	0.3128	0.1686	0.1472	0.178	0.0833	0	0.0939
"X8230"	0	0	0.0357	0	0.1276	0.1	0	0
"X8231"	0.1159	0.1264	0.0615	0.0749	0.2212	0.0833	0.2228	0.1976
"X8237"	0.5049	0.5023	0.5038	0.4844	0.5043	0.5076	0.4723	0.4982
"X8238"	0.3979	0.3624	0.5012	0.5032	0.4936	0.4182	0.4909	0.386
"X824"	0	0	0.0677	0.1276	0.0519	0	0	0
"X8241"	0.5026	0.4966	0.5047	0.471	0.5018	0.3409	0.5	0.5017
"X8243"	0.2165	0.1226	0.1155	0.1186	0.0713	0	0	0.0923
"X8249"	0	0	0.0312	0.101	0	0	0	0.0506
"X8253"	0.0519	0.0701	0.0312	0.0278	0.0506	0.1591	0.1245	0.0985
"X8254"	0.025	0.0333	0.0907	0	0.1404	0.0833	0.085	0.0244
"X8264"	0.1615	0	0.0312	0.0256	0.0939	0.0833	0.1196	0.1545
"X8267"	0.1778	0.2821	0.1505	0.2681	0.0533	0	0.2628	0.3077
"X8269"	0.1063	0.0998	0	0	0	0	0	0.0985
"X8274"	0.0985	0.1505	0	0.1404	0.178	0	0.3351	0.1341
"X8275"	0.3795	0.4516	0.4593	0.4231	0.4982	0.5076	0.4728	0.457
"X828"	0.3663	0.4127	0.4624	0.4429	0.4128	0	0.3351	0.3293
"X8285"	0.0244	0.0323	0.0597	0.025	0	0.1591	0.0417	0
"X8289"	0.4543	0.469	0.428	0.4878	0.4073	0.3864	0.4964	0.4321
"X8293"	0.2487	0.2598	0.3085	0.2	0.2638	0.3409	0.2925	0.1952
"X8295"	0.3782	0.2957	0.3011	0.1821	0.1976	0.0833	0.3804	0.212
"X8298"	0.2568	0.1396	0.1958	0.1092	0.1036	0	0.0815	0.1913
"X8299"	0	0.1068	0.1396	0.027	0.0749	0	0.1245	0.0286
"X8306"	0	0	0.0966	0	0.0494	0.0833	0.1299	0.0519
"X831"	0.0244	0.0634	0.0597	0.1653	0.0713	0.0833	0.0417	0.047
"X8312"	0.1404	0.0655	0.0966	0.1092	0.025	0	0.1976	0.101
"X8313"	0	0.0323	0.0303	0.0494	0.0482	0.1591	0	0.047
"X8314"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X832"	0.1437	0.1264	0	0	0.1579	0.2273	0.1558	0.0482
"X8321"	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"X8322"	0.1159	0.0323	0.0303	0.025	0	0	0.0417	0
"X8329"	0.2524	0.1774	0.0597	0.025	0.0713	0	0.1902	0.178
"X833"	0.1472	0.1505	0.119	0.0985	0.0962	0.2273	0.2554	0.047
"X8330"	0.2065	0.0333	0.245	0.1472	0.1444	0.0833	0.0417	0.0494
"X8333"	0.4524	0.4419	0.4647	0.4506	0.4974	0.4924	0.3913	0.372
"X8335"	0.5007	0.4943	0.4934	0.461	0.4689	0.5273	0.502	0.4452
"X834"	0.0256	0.0333	0.0615	0.101	0.1404	0	0.0815	0.0918
"X8345"	0.0749	0.2155	0.1226	0.1155	0.101	0.0833	0.0815	0.3208
"X8348"	0.1472	0.1032	0.2077	0.1276	0.1862	0.4091	0.2826	0.101
"X8358"	0.1345	0.0357	0	0.1631	0.0548	0.1727	0.2332	0.1092
"X8364"	0.4568	0.4022	0.4172	0.436	0.2866	0.3636	0.4511	0.4278
"X8365"	0.5013	0.5032	0.4384	0.4853	0.3957	0.3409	0.5091	0.4983
"X8366"	0.1345	0.2738	0.2077	0.2162	0.3108	0.3091	0.1245	0.2
"X8370"	0.3912	0.3985	0.3437	0.4386	0.4662	0.4727	0.4004	0.4048
"X8371"	0.2619	0.2345	0.4567	0.4026	0.3795	0.1591	0.4638	0.4366
"X8372"	0.4647	0.4989	0.4138	0.4577	0.4647	0.5	0.5	0.5
"X8380"	0.101	0.0977	0.1396	0.0579	0.0263	0	0.0435	0.0939
"X8381"	0.4957	0.5032	0.5047	0.5019	0.5018	0.3939	0.4819	0.5017
"X8386"	0.2688	0.3201	0.3161	0.3364	0.3201	0.3091	0.3351	0.3201
"X8387"	0.1472	0.1226	0.0303	0.0494	0	0	0.0815	0.0918
"X8392"	0.178	0.1552	0.1462	0.1615	0.178	0.1591	0.0815	0.212
"X8395"	0.425	0.4264	0.339	0.3378	0.3963	0.2879	0.4511	0.4096
"X8398"	0.3514	0.245	0.2293	0.2429	0.2568	0	0.1196	0.2671
"X8399"	0.0856	0	0	0.1472	0.1276	0.0833	0	0.027
"X840"	0	0	0	0	0.0244	0	0	0.1186
"X8401"	0.0749	0.2414	0.1601	0.1686	0.1832	0.2455	0.0417	0.0286
"X8408"	0	0.0701	0	0	0	0	0.1196	0.1036
"X8413"	0.3378	0.3483	0.4183	0.4663	0.4575	0.4545	0.4111	0.2976
"X8417"	0.2756	0.1774	0.246	0.1252	0.2577	0.2273	0.3351	0.3317
"X8418"	0.081	0.1108	0.1505	0.1123	0.027	0	0.1558	0.1063
"X842"	0.0482	0	0.1155	0.0731	0	0.0833	0.1196	0.0697
"X8420"	0.1976	0.2516	0.0312	0	0.0768	0.0833	0.0435	0.2165
"X8428"	0.4865	0.5028	0.5011	0.4579	0.4992	0.5091	0.5036	0.5057
"X8429"	0.0985	0.0946	0	0	0	0	0	0
"X843"	0.2701	0.1226	0.142	0.1821	0.1787	0.0833	0.1902	0.2165
"X8433"	0.1372	0.1774	0.0323	0.0731	0.0482	0	0.1902	0.1159
"X8434"	0.1276	0.0966	0.0907	0.0768	0.0962	0.0909	0.1558	0.1132
"X8437"	0.4854	0.5054	0.4489	0.4275	0.4244	0.1591	0.504	0.4738
"X8439"	0	0.0935	0.1155	0.0494	0	0	0	0
"X844"	0.0244	0.0323	0.142	0	0	0	0	0
"X8443"	0.1509	0	0.0303	0.0303	0.1509	0	0.0455	0.0244
"X8446"	0.025	0.0634	0.143	0	0.0506	0	0	0.1159
"X8448"	0.496	0.4643	0.5054	0.503	0.5026	0.4545	0.4837	0.4784
"X8449"	0.1159	0.0323	0.0303	0.025	0	0	0.0815	0.0238
"X8450"	0.0494	0	0	0.1862	0	0	0.085	0.0244
"X8451"	0.1509	0.2092	0.2516	0.226	0.1472	0.2879	0.1902	0.1404
"X8455"	0.3018	0.1601	0.0966	0.1862	0.0768	0	0.2536	0.23
"X8458"	0.1276	0.1349	0.0935	0.1548	0.025	0.1727	0.1196	0.0749
"X8463"	0.027	0.0655	0	0	0	0.0833	0.1196	0.0749
"X8464"	0.1372	0.0323	0	0.0506	0	0	0.0815	0.0962
"X8473"	0.3957	0.4527	0.38	0.3725	0.4204	0.3864	0.3804	0.4013
"X8476"	0.025	0.2742	0.0597	0.0731	0	0	0	0.047
"X8482"	0.226	0.0634	0.0303	0.025	0.0482	0	0.0417	0.0244
"X8488"	0.3784	0.2976	0.2414	0.3059	0.2397	0.3636	0.3913	0.4561
"X8490"	0.0533	0	0	0.2	0.2222	0.1727	0	0.0506
"X8495"	0.2348	0.2516	0.2386	0.1615	0.1159	0.2273	0.0815	0.1551
"X8497"	0.256	0.3116	0.142	0.2214	0.3574	0.3636	0.1902	0.2269
"X8499"	0.1372	0.1505	0.0615	0.0494	0.1653	0	0	0.0918
"X8501"	0	0	0.0597	0.025	0.1159	0	0.0417	0
"X8505"	0.2917	0.371	0.1462	0.4128	0.3957	0.4242	0.4004	0.2695
"X8506"	0.2577	0.3871	0.3095	0.0962	0.2923	0.2273	0.1902	0.2695
"X8507"	0.0519	0.1226	0.0333	0.0749	0.1245	0	0	0.0263
"X8508"	0.0506	0.0357	0.1226	0.1036	0	0	0.0815	0.0749
"X8509"	0.5028	0.4506	0.498	0.4294	0.4474	0.0909	0.4111	0.4933
"X8510"	0	0	0.0615	0.0962	0.0713	0.2955	0.0815	0
"X8511"	0.0985	0	0.0323	0.1245	0	0	0	0.0244
"X8512"	0.1372	0.0966	0.0907	0.1615	0.0244	0.1591	0.1558	0.1132
"X8513"	0.4604	0.3871	0.4271	0.3974	0.4537	0.2879	0.3098	0.4692
"X8514"	0.0749	0.1264	0.0907	0.0749	0.0962	0	0.1196	0.1132
"X8515"	0.3904	0.3805	0.1774	0.3273	0.0939	0.2273	0.3052	0.4013
"X8517"	0.0494	0.0323	0.2681	0.2688	0.2976	0.2879	0.1558	0.1186
"X8518"	0	0	0.0323	0	0.1215	0	0	0
"X8524"	0.0278	0.0726	0.0998	0.1693	0.1044	0	0.0815	0.081
"X8525"	0.2212	0.0677	0.1155	0.2577	0.1372	0.2879	0.3587	0.2165
"X8527"	0.1437	0.0935	0.142	0.025	0	0	0.0417	0.0697
"X8529"	0	0	0.0303	0.2019	0.0482	0.0833	0	0.0238
"X853"	0.1579	0.0655	0.1724	0.0962	0.0263	0	0.1558	0.1192
"X8537"	0	0	0.0615	0.027	0	0.2273	0	0.0244
"X8538"	0.3423	0.2293	0.1601	0.2689	0.3144	0	0.1196	0.2319
"X854"	0.1548	0.1785	0.0333	0	0.0519	0.1	0.1621	0.0768
"X8542"	0.0494	0.0998	0.0881	0.0506	0	0	0.0476	0.1869
"X8546"	0.205	0.2414	0.2386	0.1778	0.2365	0	0.1688	0.1509
"X8549"	0.1872	0.1884	0.2742	0.2333	0.2874	0.3091	0.3605	0.17
"X8554"	0.3018	0.3538	0.5047	0.4825	0.4976	0.5152	0.3804	0.3409
"X8556"	0.1215	0.1552	0.2386	0.2923	0.1862	0.1591	0.2536	0.1372
"X8565"	0.2072	0.1505	0.142	0.1186	0.2019	0.0833	0.2228	0
"X8566"	0.0768	0	0.0754	0.0278	0.0985	0	0.1558	0.0278
"X8572"	0.4177	0.4043	0.5028	0.5019	0.4841	0.4242	0.4203	0.2805
"X8576"	0.3273	0.4359	0.2159	0.2365	0.2681	0.2455	0.4221	0.3385
"X8577"	0.2695	0.3437	0.2614	0.3654	0.1976	0.3409	0.1902	0.3124
"X858"	0	0	0	0.1063	0.025	0	0	0.0263
"X8580"	0.0244	0.0935	0.0303	0.0962	0.1579	0.0833	0.0815	0.1132
"X859"	0.1976	0.1601	0.0597	0.1215	0.178	0	0.0815	0.1934
"X8593"	0	0	0.0323	0.0563	0.1245	0.1727	0.085	0
"X8597"	0.1579	0.0966	0	0	0.025	0	0.0815	0.1347
"X86"	0.4161	0.3413	0.0935	0.1245	0.2449	0.4182	0.3351	0.367
"X8600"	0.4799	0.5	0.4006	0.5045	0.4848	0.5152	0.4493	0.4762
"X8601"	0.3457	0.1505	0.4394	0.275	0.3841	0.3864	0.3351	0.3269
"X8605"	0.0482	0.2345	0.2957	0.2019	0.2165	0.2879	0.3098	0.3077
"X8606"	0.0939	0	0.0881	0.2212	0.1372	0.0833	0	0.1132
"X8607"	0	0	0	0.0788	0.0256	0	0	0.025
"X8610"	0	0	0	0	0.0494	0.1591	0	0
"X8613"	0	0.0323	0.1462	0.0737	0.1186	0	0.0417	0.0482
"X8616"	0	0.0655	0	0.101	0.0244	0	0	0.047
"X8617"	0.2479	0.1396	0	0	0	0	0.0417	0.1548
"X8618"	0.3846	0.4954	0.0726	0.281	0.3492	0.5	0.5	0.4757
"X8619"	0.0263	0.0655	0	0.025	0.1221	0.0833	0.0815	0.2162
"X8630"	0.0263	0.0998	0.0655	0	0.0506	0.0833	0	0.0263
"X864"	0.178	0.1505	0.1676	0.2218	0.2348	0.2273	0.1902	0.2805
"X8640"	0.426	0.3116	0.4103	0.3731	0.1906	0.2667	0.4447	0.4324
"X8645"	0	0.1552	0.142	0.0256	0.0985	0	0.0455	0.0923
"X8648"	0	0.037	0.1653	0.1548	0.1588	0	0.085	0.0788
"X8649"	0.2354	0.0634	0.1264	0.1742	0.1472	0.0833	0	0.0244
"X8657"	0.1821	0.0323	0	0.0768	0.025	0.1591	0.1196	0.1341
"X866"	0	0.0357	0.1396	0.027	0.0506	0.0909	0	0
"X8662"	0.0482	0.0634	0.0303	0.0731	0.1159	0	0	0
"X8663"	0.0579	0.1068	0.0357	0.1381	0.027	0	0.0417	0.1092
"X8666"	0.1906	0.2821	0.3063	0.2162	0.2866	0	0.1902	0.2504
"X8667"	0.2577	0.3172	0.0881	0.1186	0.2695	0.0833	0.2536	0.23
"X8669"	0.5013	0.4975	0.4742	0.4831	0.4936	0.5076	0.5054	0.5037
"X8670"	0.3235	0.3128	0.0634	0.081	0.2866	0.0909	0.1976	0.1906
"X8674"	0.178	0.1505	0.0881	0.025	0.1615	0	0.3351	0.1372
"X8677"	0.1372	0.228	0.3105	0.2923	0.3854	0.0833	0.3804	0.248
"X8679"	0.0482	0	0.0907	0.1615	0.025	0.2273	0	0.047
"X868"	0.0768	0.1362	0	0	0	0	0	0.0533
"X8682"	0	0.0935	0	0	0	0	0.1196	0
"X8683"	0.4096	0.4286	0.119	0.256	0.2019	0	0.2628	0.3574
"X8685"	0.0985	0.0323	0.0303	0.025	0.2165	0.0833	0.1902	0.0244
"X8687"	0.0506	0.0655	0.246	0.1063	0.1778	0	0	0.1132
"X8688"	0.0985	0.1653	0.1226	0.1734	0.0256	0	0.0417	0.0506
"X8691"	0.0962	0.1774	0.0907	0.0494	0.0939	0	0.0417	0.0482
"X8692"	0.3024	0.3437	0.4299	0.2807	0.4019	0.0833	0.2554	0.3403
"X8693"	0.131	0	0	0.0548	0.1221	0	0.085	0.1036
"X870"	0.3591	0.3355	0.3952	0.4545	0.4451	0.5152	0.4004	0.286
"X8702"	0.3059	0.2816	0.0634	0.2026	0.2421	0.5152	0.1902	0.2638
"X8703"	0	0	0	0	0	0.1591	0	0
"X8707"	0	0	0.119	0	0	0	0	0
"X8709"	0.1976	0.1505	0.2386	0.1215	0.2171	0.0833	0.0417	0.0703
"X871"	0	0.115	0.1305	0.027	0.1734	0.1591	0	0.0506
"X8712"	0.3968	0.3355	0.3381	0.4346	0.4026	0.3409	0.2925	0.2212
"X8717"	0.1959	0.1828	0.0323	0.101	0.2397	0.3561	0.2554	0.1976
"X8719"	0.1186	0.0634	0.0907	0.0749	0.025	0	0.085	0
"X8720"	0.5006	0.486	0.4829	0.5051	0.5037	0.5	0.4529	0.5035
"X8724"	0.3571	0.4323	0.468	0.4745	0.4737	0.2879	0.4511	0.3794
"X8727"	0	0	0.1828	0.0548	0.1976	0	0.1245	0.0563
"X8731"	0	0.1226	0.0881	0	0.0939	0.2879	0	0
"X8733"	0.0768	0.0345	0.0907	0.1036	0	0	0	0.0749
"X8747"	0.3171	0.3981	0.4301	0.3596	0.4305	0.1727	0.3098	0.4543
"X8751"	0.495	0.4851	0.4805	0.4752	0.5036	0.5152	0.4892	0.4484
"X8756"	0.2165	0.1884	0.2564	0.2807	0.2397	0.1727	0.2826	0.0939
"X8757"	0.2348	0.0333	0.0597	0.2397	0.178	0.0833	0.3098	0.1341
"X8764"	0.3591	0.2968	0.2604	0.3306	0.4067	0.4242	0.2826	0.2305
"X8769"	0	0.0935	0	0.1186	0	0	0	0
"X8771"	0.0985	0.1505	0	0.0962	0	0.0833	0.0417	0.1132
"X8772"	0.0244	0.0323	0.1676	0	0.0713	0	0.0815	0
"X8774"	0	0.0998	0.1068	0.1462	0.0788	0	0.1868	0.0985
"X8775"	0.142	0.1068	0.2586	0.2935	0.2891	0	0.1196	0.1693
"X8776"	0.119	0.1349	0	0.1693	0.0323	0	0.0435	0.0548
"X8781"	0	0.0634	0.0303	0.0494	0.0939	0	0.3098	0.047
"X8785"	0.1159	0.0935	0.0881	0.0494	0	0	0.0815	0.0697
"X8786"	0	0	0.0323	0.0768	0.101	0.1889	0	0
"X8791"	0.178	0.2356	0	0.0494	0	0.0833	0.1558	0.1551
"X8792"	0.0768	0.0966	0.0597	0.0749	0.0256	0	0.1558	0
"X8797"	0.3018	0.2032	0.3551	0.1862	0.1982	0.1591	0.2246	0.1341
"X8803"	0.0244	0.2516	0.142	0.1186	0.1372	0.1591	0.1621	0.1132
"X8805"	0.3018	0.3538	0.2159	0.1192	0.1615	0.0833	0.3587	0.3403
"X8806"	0.2171	0.2957	0.1922	0.0731	0.0244	0.0833	0.2228	0.1341
"X8810"	0.025	0.0677	0	0.0788	0.0533	0.1667	0.085	0.0244
"X8812"	0.1372	0.2957	0.0881	0.0962	0.0939	0.1591	0.1558	0.1341
"X8814"	0.0494	0.0966	0.1976	0.1615	0.1579	0.2879	0.0815	0
"X8815"	0.0768	0.0345	0.0333	0	0.1404	0	0	0.0263
"X8816"	0.5	0.4957	0.502	0.5064	0.5024	0.4848	0.5109	0.5041
"X8820"	0	0.0634	0.0303	0.1437	0	0	0	0
"X8821"	0.1437	0	0.0303	0.0256	0.0992	0.0833	0.0417	0.0918
"X8822"	0.1159	0.0323	0.1462	0.2577	0.1372	0.0833	0.1196	0.2171
"X8824"	0.3979	0.406	0.3116	0.3986	0.4623	0.4545	0.3351	0.3643
"X8825"	0.0563	0	0.1462	0	0	0	0.0417	0
"X8827"	0.205	0.2092	0.1922	0.2212	0.3485	0.4455	0.2945	0.2162
"X8829"	0.2019	0.1774	0.3561	0.3138	0.2171	0.3939	0.1902	0.2962
"X8831"	0.2065	0.0345	0	0	0.0731	0.0909	0.2228	0.0918
"X8835"	0.2695	0.1264	0.1922	0.0749	0.1404	0.1591	0.2228	0.1934
"X884"	0.2312	0.0935	0.0615	0.101	0.1159	0.0833	0.1196	0.2397
"X8843"	0.1159	0.1505	0.2516	0.2019	0.275	0	0.0417	0.0263
"X8844"	0.0597	0.0701	0	0	0	0.1	0.1196	0
"X8845"	0.0506	0.1264	0.0655	0.081	0	0	0.0815	0.1437
"X8851"	0.0563	0.0677	0	0.0985	0.0286	0.0909	0.1196	0.1404
"X8852"	0.178	0	0.0303	0.0962	0.1615	0	0	0.1545
"X8855"	0.0939	0.0935	0.0881	0.0731	0.0713	0	0.1196	0.047
"X8856"	0.479	0.5025	0.5046	0.5059	0.4972	0.4889	0.5036	0.4687
"X8862"	0	0	0	0	0	0.1591	0	0
"X8865"	0.1345	0.1032	0.1724	0.1862	0.1381	0.0909	0.0815	0.1597
"X8886"	0.4563	0.4015	0.4323	0.3937	0.357	0.4091	0.4935	0.4008
"X8891"	0.4561	0.4914	0.3561	0.3667	0.3591	0.4242	0.4004	0.4927
"X8892"	0.4417	0.5	0.4479	0.4231	0.4171	0.5	0.5	0.5
"X8897"	0.0256	0.0634	0.0303	0.0263	0.025	0	0.0417	0.1615
"X89"	0.3317	0.3034	0.4148	0.3519	0.4274	0.2273	0.3098	0.212
"X8900"	0.4543	0.4538	0.4583	0.4904	0.4189	0.5227	0.404	0.3403
"X8901"	0	0.0323	0.119	0.0263	0	0	0	0.0238
"X8904"	0	0.0333	0	0.0286	0.101	0	0.1245	0.0519
"X8905"	0	0.1774	0	0	0.0256	0	0.0417	0
"X8907"	0	0	0.0701	0.0579	0.1123	0	0.1196	0.0278
"X8912"	0.2365	0.0357	0	0	0	0.0833	0.1245	0
"X8920"	0.0256	0	0	0.0263	0.0263	0	0.1621	0.0506
"X8923"	0.205	0.0701	0.1601	0.2	0.1381	0	0.1558	0.1824
"X8924"	0.1724	0.3077	0.0357	0.0775	0	0	0.0435	0.1123
"X8927"	0.025	0.1505	0.0907	0.1245	0	0.0909	0.1558	0.1545
"X8929"	0.3024	0.2753	0.2812	0.4459	0.391	0.4773	0.4203	0.2648
"X8931"	0.0244	0.1552	0	0.1186	0.025	0.0833	0	0.047
"X8934"	0.0985	0.0333	0.0312	0	0.1159	0	0	0.0238
"X8939"	0.0731	0.1264	0.0998	0	0.0506	0	0.0417	0.0482
"X8947"	0.0985	0.0323	0	0.025	0.025	0	0.0815	0.025
"X8950"	0.4701	0.4667	0.4886	0.4393	0.5064	0.5227	0.4837	0.4222
"X8954"	0.3431	0.4323	0.3629	0.4033	0.2638	0.4924	0.4697	0.386
"X8958"	0.2	0.1349	0.0935	0.0278	0.1472	0.0909	0.1196	0.0985
"X8959"	0.4879	0.4527	0.3551	0.3519	0.4494	0.2273	0.4625	0.4519
"X896"	0.1159	0.0333	0.1734	0.1404	0.2065	0	0	0.0713
"X8960"	0.1372	0	0	0.0737	0	0	0.0815	0.0238
"X8962"	0.4583	0.429	0.246	0.3583	0.3177	0.5152	0.4022	0.4117
"X8964"	0.0731	0.0935	0.0881	0.0749	0.1186	0.2273	0	0.0238
"X8967"	0.0533	0.1601	0.1305	0.1404	0.1693	0.1889	0.337	0.2165
"X897"	0.1215	0.1774	0.2614	0.1693	0.2404	0	0.1196	0.1821
"X8970"	0.0244	0.1226	0	0.025	0	0	0.0417	0.0697
"X8972"	0.0263	0.0333	0.0935	0.0768	0.1906	0.0909	0.0435	0.1159
"X8981"	0.0788	0.1769	0	0.1063	0.1734	0.2455	0.1688	0.1742
"X8982"	0	0	0	0	0.027	0.2545	0.0887	0
"X8983"	0.4845	0.5043	0.5038	0.5047	0.5034	0.4545	0.4964	0.5047
"X8989"	0.1215	0.0655	0.0323	0.0506	0.0731	0	0.1902	0.0506
"X8990"	0.1742	0.1552	0.0615	0.1404	0	0	0.1902	0.226
"X8992"	0.436	0.4323	0.4064	0.3714	0.434	0.3409	0.3715	0.4737
"X8995"	0.3077	0.3116	0.2893	0.2577	0.404	0.3636	0.3913	0.2348
"X9003"	0.101	0.0655	0.0303	0.101	0.101	0.2879	0.1558	0.0749
"X9004"	0.0939	0.1505	0.1155	0.1615	0	0.0833	0.0815	0.0918
"X9008"	0.4933	0.5013	0.486	0.4227	0.4673	0.4091	0.4964	0.4933
"X9012"	0.0713	0.1884	0.245	0.0506	0.0945	0	0.0417	0.0918
"X9016"	0.1215	0.1505	0.142	0.1186	0.2524	0.3485	0.0815	0.1934
"X9024"	0.1548	0.0754	0	0.0519	0	0	0.1245	0.1063
"X9028"	0.1215	0.0701	0.0323	0	0	0	0	0.101
"X9030"	0.0713	0.1226	0.142	0.025	0	0	0.0815	0.047
"X9032"	0.1372	0.0323	0.0881	0.2404	0.0482	0	0	0.0918
"X9039"	0.2881	0.2742	0.2159	0.0962	0.1472	0.1591	0.2826	0.2881
"X9041"	0.3293	0.2092	0.228	0.2019	0.1215	0.2667	0.3587	0.2449
"X9043"	0.1186	0.0655	0	0.0256	0	0	0	0.0238
"X9044"	0.0263	0.0655	0	0.0506	0	0.1591	0.1196	0.0918
"X9045"	0.0482	0.0655	0.0935	0.0731	0.0244	0	0.1558	0.0713
"X9046"	0.0494	0	0.0881	0	0.1215	0	0	0.0244
"X9048"	0.2504	0.2222	0.2828	0.2748	0.3506	0.0909	0.1214	0.2487
"X905"	0.0482	0.1226	0.0303	0.025	0	0	0	0.047
"X9053"	0	0	0.0303	0	0.0244	0	0.1196	0.0238
"X9055"	0.0939	0.0634	0.1155	0.025	0.0244	0.0833	0	0.0697
"X9057"	0.4936	0.4989	0.4849	0.5	0.4936	0.5	0.5	0.5
"X9060"	0.1159	0.228	0.142	0.027	0	0	0.0815	0.1976
"X9061"	0	0	0	0	0	0.1727	0	0
"X9074"	0.0749	0.0935	0.0881	0.0962	0.1982	0.2348	0.1196	0.0238
"X9079"	0.178	0.0333	0.0312	0.025	0	0.0833	0.1196	0.0238
"X9085"	0.4274	0.4839	0.4915	0.4654	0.3457	0.4242	0.3587	0.3664
"X9087"	0.4987	0.4871	0.505	0.4452	0.502	0.5152	0.5091	0.5055
"X9092"	0	0.0333	0	0.1186	0.0768	0.0833	0	0.047
"X9094"	0.0482	0.0323	0.1922	0.0731	0.0713	0.0833	0.2228	0.0939
