"KOD03_097"	"AD06_048"	"WC05_048"	"HS04_048"	"PS12_009"	"GS13_017"	"PWS12_133"	"UP03_048"
"X834"	0	0	-0.0164	-0.0423	-0.0685	NA	-0.0222	-0.038
"X8345"	-0.027	-0.12	-0.0526	-0.0492	-0.0423	0	-0.0222	-0.0665
"X8348"	-0.0725	-0.0385	-0.1111	-0.0588	-0.1014	-0.3333	-0.1795	-0.0423
"X8358"	-0.0625	0	NA	-0.082	-0.0145	-0.0526	0.2542	-0.0462
"X8364"	-0.291	-0.3636	-0.2371	-0.3279	-0.1935	-0.25	-0.2932	-0.4286
"X8365"	-0.5855	-0.6026	-0.3132	-0.1334	-0.3559	-0.2222	-0.0641	-0.0991
"X8366"	-0.0625	-0.1739	-0.1111	-0.125	-0.0435	-0.1765	-0.0476	-0.1111
"X8370"	-0.3455	-0.3514	-0.2609	-0.4615	-0.5652	-0.5385	-0.3529	-0.3725
"X8371"	-0.1667	-0.1373	-0.2318	-0.242	-0.0541	-0.0476	-0.3477	-0.3408
"X8372"	-0.56	-0.875	-0.3913	-0.5294	-0.56	-1	-0.9167	-0.9524
"X8380"	-0.0423	0.6588	-0.0612	-0.0154	0	NA	0	-0.039
"X8381"	-0.476	-0.5385	-0.1407	-0.4943	-0.6525	0.1538	-0.6429	-0.5185
"X8386"	-0.1746	-0.2273	-0.2245	-0.0951	-0.2333	-0.1765	-0.2432	-0.2333
"X8387"	-0.0725	-0.0526	0	-0.013	NA	NA	-0.0222	-0.038
"X8392"	-0.0959	-0.0741	-0.069	-0.0833	-0.0959	-0.0476	-0.0222	-0.1233
"X8395"	-0.0588	-0.0943	-0.0726	0.2211	-0.2308	-0.1579	-0.2932	-0.1269
"X8398"	-0.1235	-0.1429	-0.1304	0.085	0.0526	NA	-0.0455	-0.1698
"X8399"	-0.0313	NA	NA	-0.0725	-0.0588	0	NA	0
"X840"	NA	NA	NA	NA	0	NA	NA	-0.0541
"X8401"	-0.027	-0.1429	-0.0769	0.2809	0.2202	-0.1111	0	0
"X8408"	NA	-0.0189	NA	NA	NA	NA	-0.0455	-0.0435
"X8413"	-0.2581	-0.2632	-0.0797	0.0101	-0.177	-0.4667	-0.375	-0.2063
"X8417"	0.0023	-0.0909	0.1107	0.3693	-0.1642	-0.1	-0.2432	-0.25
"X8418"	-0.0294	-0.0417	-0.0714	-0.0476	0	NA	-0.0698	-0.0448
"X842"	-0.0127	NA	-0.0492	-0.0263	NA	0	-0.0455	-0.025
"X8420"	-0.1111	-0.1538	0	NA	-0.0278	0	0	-0.1268
"X8428"	-0.3333	-0.3994	-0.2638	-0.2738	-0.2242	0.1071	-0.3237	-0.1449
"X8429"	-0.0411	0.6591	NA	NA	NA	NA	NA	NA
"X843"	0.0068	-0.0526	-0.0667	-0.0986	0.1809	0	-0.0952	-0.1268
"X8433"	-0.0667	-0.0909	0	-0.0263	-0.0127	NA	-0.0952	-0.0526
"X8434"	-0.0588	-0.0357	-0.0333	-0.0278	-0.04	0	-0.0698	-0.0513
"X8437"	-0.2563	-0.3404	-0.3502	-0.0466	-0.1782	-0.0476	-0.5529	-0.39
"X8439"	NA	-0.0345	-0.0492	-0.013	NA	NA	NA	NA
"X844"	0	0	-0.0667	NA	NA	NA	NA	NA
"X8443"	-0.0746	NA	0	0	-0.0746	NA	0	0
"X8446"	0	-0.0169	0.3642	NA	-0.0133	NA	NA	-0.0526
"X8448"	-0.3442	-0.3846	-0.2766	-0.5045	-0.5421	0	-0.4644	-0.1791
"X8449"	-0.0526	0	0	0	NA	NA	-0.0222	0
"X8450"	-0.013	NA	NA	-0.1014	NA	NA	-0.0233	0
"X8451"	-0.0746	-0.1154	-0.1538	-0.1343	-0.0725	-0.1579	-0.0952	-0.0685
"X8455"	-0.2121	-0.0769	-0.0357	-0.1014	-0.0278	NA	-0.15	-0.1389
"X8458"	-0.0588	-0.0588	-0.0345	-0.0769	0	-0.0526	-0.0455	-0.027
"X8463"	0	-0.0175	NA	NA	NA	0	-0.0455	-0.027
"X8464"	-0.0667	0	NA	-0.0133	NA	NA	-0.0222	-0.04
"X8473"	-0.3559	-0.3539	-0.1512	-0.1703	-0.1589	-0.2941	-0.3143	-0.246
"X8476"	0	-0.1765	-0.0159	-0.0263	NA	NA	NA	-0.0123
"X8482"	-0.1343	-0.0169	0	0	-0.0127	NA	0	0
"X8488"	-0.3214	-0.2	-0.1429	-0.2143	-0.1471	-0.25	-0.3333	-0.4053
"X8490"	-0.0141	NA	NA	-0.1111	0.125	-0.0526	NA	-0.0133
"X8495"	-0.1429	-0.1538	-0.1429	-0.0833	-0.0526	-0.1	-0.0222	0.2322
"X8497"	-0.1613	-0.2174	-0.0667	-0.129	-0.2857	-0.25	-0.0952	-0.1333
"X8499"	-0.0667	-0.0714	-0.0164	-0.013	-0.0857	NA	NA	-0.038
"X8501"	NA	NA	-0.0159	0	-0.0526	NA	0	NA
"X8505"	-0.2	-0.3043	-0.069	-0.3929	-0.3559	-0.375	-0.3529	-0.1765
"X8506"	-0.1642	-0.3333	-0.0098	-0.04	-0.0263	-0.1	-0.0952	-0.1765
"X8507"	-0.0137	-0.0526	0	-0.027	-0.0571	NA	NA	0
"X8508"	-0.0133	0	-0.0526	-0.0435	NA	NA	-0.0222	-0.027
"X8509"	-0.5177	-0.1837	-0.2551	-0.1645	0	0	-0.375	-0.1956
"X8510"	NA	NA	-0.0164	-0.04	-0.0256	0.4359	-0.0222	NA
"X8511"	-0.0411	NA	0	-0.0571	NA	NA	NA	0
"X8512"	-0.0667	-0.0357	-0.0333	-0.0833	0	-0.0476	-0.0698	-0.0513
"X8513"	-0.4305	-0.3333	-0.2772	-0.2258	-0.2903	-0.1579	-0.2105	-0.37
"X8514"	-0.027	-0.0545	-0.0333	-0.027	-0.04	NA	-0.0455	-0.0513
"X8515"	-0.3448	-0.139	-0.0909	-0.0734	-0.039	-0.1	0.1064	-0.246
"X8517"	-0.013	0	0.0677	-0.1746	-0.2063	-0.1579	-0.0698	-0.0541
"X8518"	NA	NA	0	NA	-0.0556	NA	NA	NA
"X8524"	0	-0.0196	-0.037	-0.0882	0.482	NA	-0.0222	-0.0294
"X8525"	-0.1304	-0.0182	-0.0492	-0.1642	-0.0667	-0.1579	-0.2778	-0.1268
"X8527"	-0.0704	-0.0345	-0.0667	0	NA	NA	0	-0.025
"X8529"	NA	NA	0	-0.1143	-0.0127	0	NA	0
"X853"	-0.0811	-0.0175	-0.0877	-0.04	0	NA	-0.0698	0.371
"X8537"	NA	NA	-0.0164	0	NA	-0.1	NA	0
"X8538"	-0.2632	-0.1304	-0.0769	0.0438	-0.0601	NA	-0.0455	0.092
"X854"	-0.0769	0.2771	0	NA	-0.0137	0	-0.0732	-0.0278
"X8542"	-0.013	-0.037	-0.0323	-0.0133	NA	NA	0	0.1769
"X8546"	-0.1148	-0.1429	-0.1429	-0.0937	-0.1429	NA	-0.0769	-0.0746
"X8549"	-0.1	-0.098	-0.1765	0.5488	-0.193	-0.1765	-0.0402	0.2259
"X8554"	-0.2121	-0.2766	-0.1407	-0.435	-0.1765	-0.2941	-0.3143	0.0221
"X8556"	-0.0556	-0.0741	-0.1429	-0.0263	-0.1014	-0.0476	-0.15	-0.0667
"X8565"	0.1336	-0.0714	-0.0667	-0.0541	-0.1143	0	-0.122	NA
"X8566"	-0.0278	NA	-0.0204	0	-0.0411	NA	-0.0698	0
"X8572"	-0.2847	-0.0372	-0.3861	-0.2452	-0.461	-0.375	-0.1897	-0.1884
"X8576"	-0.0734	-0.4444	-0.1228	-0.1429	-0.1724	-0.1111	0.0129	-0.108
"X8577"	-0.1765	-0.2609	0.0725	-0.3	-0.1111	-0.2222	-0.0952	0.0855
"X858"	NA	NA	NA	-0.0448	0	NA	NA	0
"X8580"	0	-0.0345	0	-0.04	-0.0811	0	-0.0222	-0.0513
"X859"	-0.1111	-0.0769	-0.0159	-0.0556	-0.0959	NA	-0.0222	-0.1081
"X8593"	NA	NA	0	-0.0149	-0.0571	-0.0526	-0.0233	NA
"X8597"	-0.0811	-0.0357	NA	NA	0	NA	-0.0222	0.2931
"X86"	-0.1385	-0.2558	-0.0345	-0.0571	-0.1515	0.1304	-0.2432	0.1395
"X8600"	-0.3215	-0.4194	-0.3617	-0.2884	-0.3585	-0.1324	-0.4839	-0.2
"X8601"	-0.2698	-0.0714	-0.1724	-0.1818	-0.3333	-0.2941	-0.2432	0.0533
"X8605"	-0.0127	-0.1373	-0.2	-0.1143	-0.1268	-0.1579	-0.2105	-0.2188
"X8606"	-0.039	NA	-0.0323	-0.1304	-0.0667	0	NA	-0.0513
"X8607"	NA	NA	NA	-0.0286	0	NA	NA	0
"X8610"	NA	NA	NA	NA	-0.013	-0.0476	NA	NA
"X8613"	NA	0	-0.069	0.6609	-0.0541	NA	0	-0.0127
"X8616"	NA	-0.0175	NA	-0.0423	0	NA	NA	-0.0123
"X8617"	-0.1525	-0.0612	NA	NA	NA	NA	0	-0.0769
"X8618"	-0.3333	-0.7857	-0.0196	-0.1864	-0.2727	-1	-1	-0.617
"X8619"	0	-0.0175	NA	0	0.3702	0	-0.0222	-0.125
"X8630"	0	-0.037	-0.0175	NA	-0.0133	0	NA	0
"X864"	-0.0959	-0.0714	-0.0847	0.0983	-0.1429	-0.1	-0.0952	-0.1884
"X8640"	-0.2972	-0.2174	-0.381	-0.0307	-0.1045	-0.125	-0.4667	-0.3125
"X8645"	NA	-0.0741	-0.0667	0	-0.0411	NA	0	0.4843
"X8648"	NA	0	-0.08	-0.0769	-0.0794	NA	-0.0233	-0.0286
"X8649"	0.0674	-0.0169	-0.0545	0.2241	-0.0725	0	NA	0
"X8657"	-0.0986	0	NA	-0.0278	0	-0.0476	-0.0455	-0.0649
"X866"	NA	0	-0.0612	0	-0.0133	0	NA	NA
"X8662"	-0.0127	-0.0169	0	-0.0263	-0.0526	NA	NA	NA
"X8663"	-0.0154	-0.04	0	-0.0645	0	NA	0	-0.0462
"X8666"	-0.1045	-0.1818	-0.2093	-0.125	-0.1935	NA	-0.0952	-0.1562
"X8667"	-0.1642	-0.0169	-0.0323	-0.0541	-0.1765	0	-0.15	-0.1389
"X8669"	-0.3465	-0.6634	-0.0204	-0.3268	-0.2156	-0.6418	-0.1541	-0.3559
"X8670"	-0.2364	0.0079	-0.0169	-0.0294	-0.1935	0	-0.1	-0.1045
"X8674"	-0.0959	-0.0714	-0.0323	0	-0.0833	NA	-0.2432	-0.0667
"X8677"	-0.0667	-0.1321	0.1948	-0.0263	-0.0759	0	-0.3143	0.0398
"X8679"	-0.0127	NA	-0.0333	-0.0833	0	-0.1	NA	-0.0123
"X868"	-0.0278	0.4757	NA	NA	NA	NA	NA	-0.0141
"X8682"	NA	-0.0345	NA	NA	NA	NA	-0.0455	NA
"X8683"	-0.1269	-0.25	-0.0508	-0.1613	-0.1143	NA	-0.1579	-0.2857
"X8685"	-0.0411	0	0	0	-0.1268	0	-0.0952	0
"X8687"	-0.0133	-0.0175	0.1107	-0.0448	-0.0937	NA	NA	0.4803
"X8688"	-0.0411	-0.08	-0.0526	-0.0909	0	NA	0	-0.0133
"X8691"	-0.04	-0.0909	-0.0333	-0.013	-0.039	NA	0	-0.0127
"X8692"	-0.0484	-0.2609	0.1542	-0.1875	-0.3684	0	0.1844	-0.1195
"X8693"	-0.0606	NA	NA	-0.0145	0.3702	NA	-0.0233	-0.0435
"X870"	-0.2903	-0.25	-0.1862	-0.2739	-0.3699	-0.1324	-0.3529	-0.194
"X8702"	-0.2143	-0.1837	-0.0169	0.1361	-0.1475	0.3529	-0.0952	0.0281
"X8703"	NA	NA	NA	NA	NA	-0.0476	NA	NA
"X8707"	NA	NA	-0.0508	NA	NA	NA	NA	NA
"X8709"	-0.1111	-0.0714	-0.1429	-0.0556	0.1011	0	0	0.6612
"X871"	NA	-0.0435	-0.0566	0	-0.0909	-0.0476	NA	-0.0133
"X8712"	-0.3571	-0.25	-0.2549	-0.0929	-0.242	-0.2222	-0.1892	-0.1304
"X8717"	0.1724	-0.0943	0	-0.0423	-0.1471	0.766	0.1844	-0.1111
"X8719"	-0.0541	-0.0169	-0.0333	-0.027	0	NA	-0.0233	NA
"X8720"	-0.4616	-0.3938	-0.1002	-0.1383	-0.3559	-0.3333	-0.104	-0.4187
"X8724"	-0.12	-0.2456	-0.2526	-0.3671	-0.4834	-0.1579	-0.2932	-0.1715
"X8727"	NA	NA	-0.0943	-0.0145	-0.1071	NA	-0.0476	-0.0149
"X8731"	NA	-0.0526	-0.0323	NA	-0.039	-0.1579	NA	NA
"X8733"	-0.0278	0	-0.0333	-0.0435	NA	NA	NA	-0.027
"X8747"	-0.2308	-0.1661	-0.275	0.0019	-0.1912	-0.0526	-0.2105	-0.1812
"X8751"	-0.2699	-0.3744	-0.0407	-0.2512	-0.411	-0.1324	-0.4867	-0.3628
"X8756"	-0.1268	-0.098	-0.1556	-0.1875	-0.1471	-0.0526	-0.1795	-0.039
"X8757"	-0.1429	0	-0.0159	-0.1471	-0.0959	0	-0.2105	-0.0649
"X8764"	-0.2903	0.0217	-0.1636	0.0694	-0.3793	-0.375	-0.1795	0.0705
"X8769"	NA	-0.0345	NA	-0.0541	NA	NA	NA	NA
"X8771"	-0.0411	-0.0714	NA	-0.04	NA	0	0	-0.0513
"X8772"	0	0	-0.0847	NA	-0.0256	NA	-0.0222	NA
"X8774"	NA	-0.037	-0.04	-0.069	-0.0286	NA	0.4648	-0.0411
"X8775"	-0.0667	-0.04	-0.16	-0.0128	0.2093	NA	-0.0455	-0.0882
"X8776"	-0.0508	-0.0588	NA	-0.0882	0	NA	0	-0.0145
"X8781"	NA	-0.0169	0	-0.013	-0.039	NA	-0.2105	-0.0123
"X8785"	-0.0526	-0.0345	-0.0323	-0.013	NA	NA	-0.0222	-0.025
"X8786"	NA	NA	0	-0.0278	-0.0423	-0.0588	NA	NA
"X8791"	-0.0959	0.1512	NA	-0.013	NA	0	-0.0698	0.2322
"X8792"	-0.0278	-0.0357	-0.0159	-0.027	0	NA	-0.0698	NA
"X8797"	-0.2121	-0.1111	-0.28	-0.1014	0.1385	-0.0476	0.2581	-0.0649
"X8803"	0	-0.1538	-0.0667	-0.0541	-0.0667	-0.0476	-0.0732	-0.0513
"X8805"	-0.2121	-0.2766	-0.1228	0.371	-0.0833	0	-0.2778	-0.1195
"X8806"	0.1011	-0.2	-0.1034	-0.0263	0	0	-0.122	-0.0649
"X8810"	0	-0.0182	NA	-0.0286	-0.0141	1	-0.0233	0
"X8812"	-0.0667	-0.2	-0.0323	-0.04	-0.039	-0.0476	-0.0698	-0.0649
"X8814"	-0.013	-0.0357	-0.1071	-0.0833	-0.0811	-0.1579	-0.0222	NA
"X8815"	-0.0278	0	0	NA	-0.0685	NA	NA	0
"X8816"	-0.1795	-0.4967	-0.1827	0.062	-0.165	-0.2031	0.1028	-0.1336
"X8820"	NA	-0.0169	0	-0.0704	NA	NA	NA	NA
"X8821"	-0.0704	NA	0	0	0.483	0	0	-0.038
"X8822"	-0.0526	0	-0.069	-0.1642	-0.0667	0	-0.0455	0.1011
"X8824"	-0.3585	-0.3684	-0.2174	-0.2203	-0.3092	0	-0.2432	-0.2963
"X8825"	-0.0149	NA	-0.069	NA	NA	NA	0	NA
"X8827"	-0.1148	-0.1154	-0.1034	-0.1304	-0.0972	-0.4286	0.1141	-0.125
"X8829"	-0.1143	-0.0909	-0.1064	-0.2258	0.1011	0.1538	-0.0952	-0.2059
"X8831"	-0.1176	0	NA	NA	-0.0263	0	-0.122	-0.038
"X8835"	-0.1765	-0.0545	-0.1034	-0.027	-0.0685	-0.0476	-0.122	-0.1081
"X884"	-0.1385	-0.0345	-0.0164	-0.0423	-0.0526	0	-0.0455	-0.1471
"X8843"	-0.0526	-0.0714	-0.1538	-0.1143	-0.1818	NA	0	0
"X8844"	-0.0159	-0.0189	NA	NA	NA	0	-0.0455	NA
"X8845"	-0.0133	-0.0545	-0.0175	-0.0294	NA	NA	-0.0222	-0.0704
"X8851"	-0.0149	-0.0182	NA	-0.0411	0	0	-0.0455	-0.0685
"X8852"	-0.0959	NA	0	-0.04	-0.0833	NA	NA	-0.0789
"X8855"	-0.039	-0.0345	-0.0323	-0.0263	-0.0256	NA	-0.0455	-0.0123
"X8856"	-0.2526	-0.4412	-0.1891	-0.186	-0.1116	0.3864	-0.3237	-0.4598
"X8862"	NA	NA	NA	NA	NA	-0.0476	NA	NA
"X8865"	-0.0625	-0.0385	-0.0877	-0.1014	-0.0645	0	-0.0222	0.2842
"X8886"	-0.1271	0.0421	0.0299	-0.0585	0.0663	-0.3333	-0.1053	-0.0692
"X8891"	-0.4053	-0.4442	-0.1064	-0.0227	-0.2903	-0.375	-0.3529	-0.4356
"X8892"	-0.4717	-0.9333	-0.4884	-0.4182	-0.4035	-1	-1	-1
"X8897"	0	-0.0169	0	0	0	NA	0	-0.0833
"X89"	-0.25	-0.2083	-0.242	-0.2787	-0.3124	-0.1	-0.2105	-0.1233
"X8900"	-0.1812	-0.2085	-0.3884	-0.0706	-0.048	0.2029	0.0717	-0.1195
"X8901"	NA	0	-0.0508	0	NA	NA	NA	0
"X8904"	NA	0	NA	0	-0.0423	NA	-0.0476	-0.0137
"X8905"	NA	-0.0909	NA	NA	0	NA	0	NA
"X8907"	NA	NA	-0.0189	-0.0154	-0.0476	NA	-0.0455	0
"X8912"	-0.1429	0	NA	NA	NA	0	-0.0476	NA
"X8920"	0	NA	NA	0	0	NA	-0.0732	-0.0133
"X8923"	-0.1148	-0.0189	-0.0769	-0.1111	-0.0645	NA	-0.0698	-0.0968
"X8924"	-0.0877	0.037	0	0.6606	NA	NA	0	-0.0476
"X8927"	0	-0.0714	-0.0333	-0.0571	NA	0	-0.0698	-0.0789
"X8929"	-0.0484	0.0625	-0.1852	-0.2392	-0.2148	0.6508	-0.1897	0.011
"X8931"	0	-0.0741	NA	-0.0541	0	0	NA	-0.0123
"X8934"	-0.0411	0	0	NA	-0.0526	NA	NA	0
"X8939"	-0.0263	-0.0545	-0.037	NA	-0.0133	NA	0	-0.0127
"X8947"	-0.0411	0	NA	0	0	NA	-0.0222	0
"X8950"	-0.2315	0.1705	-0.3023	-0.3425	0.0127	0.0435	-0.4644	-0.1843
"X8954"	-0.1028	-0.4359	-0.2917	-0.3704	0.0281	0.1538	-0.3548	-0.0629
"X8958"	-0.1111	-0.0588	-0.0345	0	-0.0725	0	-0.0455	-0.0411
"X8959"	-0.3665	-0.3539	-0.28	-0.2787	-0.1411	-0.1	-0.1282	-0.1617
"X896"	-0.0526	0	0.2791	-0.0685	-0.1176	NA	NA	-0.0256
"X8960"	-0.0667	NA	NA	0.6609	NA	NA	-0.0222	0
"X8962"	-0.4182	-0.4286	0.1107	-0.2881	-0.0749	0.3529	-0.1396	-0.2722
"X8964"	-0.0263	-0.0345	-0.0323	-0.027	-0.0541	-0.1	NA	0
"X8967"	-0.0141	-0.0769	-0.0566	-0.0685	-0.0882	-0.0588	0.0108	-0.1268
"X897"	-0.0556	-0.0909	0.0725	-0.0882	0.064	NA	-0.0455	-0.0986
"X8970"	0	-0.0526	NA	0	NA	NA	0	-0.025
"X8972"	0	0	-0.0345	-0.0278	-0.1045	0	0	-0.0526
"X8981"	-0.0286	-0.087	NA	-0.0448	-0.0909	-0.1111	-0.0769	0.2241
"X8982"	NA	NA	NA	NA	0	0.6429	-0.0244	NA
"X8983"	-0.1114	-0.4712	-0.5038	-0.2193	-0.2735	-0.4667	-0.5949	-0.2701
"X8989"	-0.0556	-0.0175	0	-0.0133	-0.0263	NA	-0.0952	-0.0133
"X8990"	0.2241	-0.0741	-0.0164	-0.0685	NA	NA	-0.0952	-0.1343
"X8992"	-0.3279	-0.4359	-0.0182	-0.3077	-0.2097	-0.2222	-0.0532	-0.161
"X8995"	-0.2188	-0.2174	0.0279	-0.1642	-0.2377	-0.25	-0.3333	-0.1429
"X9003"	-0.0423	-0.0175	0	-0.0423	-0.0423	-0.1579	-0.0698	-0.027
"X9004"	-0.039	-0.0714	-0.0492	-0.0833	NA	0	-0.0222	-0.038
"X9008"	-0.1956	-0.8522	-0.3938	-0.151	-0.1235	-0.3333	-0.5949	-0.1956
"X9012"	-0.0256	-0.098	-0.1481	-0.0133	0.4839	NA	0	-0.038
"X9016"	-0.0556	-0.0714	-0.0667	-0.0541	-0.1594	0.2826	-0.0222	-0.1081
"X9024"	-0.0769	-0.0204	NA	-0.0137	NA	NA	-0.0476	-0.0448
"X9028"	-0.0556	-0.0189	0	NA	NA	NA	NA	-0.0423
"X9030"	-0.0256	-0.0526	-0.0667	0	NA	NA	-0.0222	-0.0123
"X9032"	-0.0667	0	-0.0323	0.064	-0.0127	NA	NA	-0.038
"X9039"	0.1778	-0.1765	-0.1228	-0.04	-0.0725	-0.0476	-0.1795	0.1778
"X9041"	-0.2459	-0.1154	-0.1321	-0.1143	-0.0556	-0.125	-0.2778	-0.1515
"X9043"	-0.0541	-0.0175	NA	0	NA	NA	NA	0
"X9044"	0	-0.0175	NA	-0.0133	NA	-0.0476	-0.0455	-0.038
"X9045"	-0.0127	-0.0175	-0.0345	-0.0263	0	NA	-0.0698	-0.0256
"X9046"	-0.013	NA	-0.0323	NA	-0.0556	NA	NA	0
"X9048"	-0.1562	-0.125	0.0569	-0.1803	-0.2759	0	0.6567	0.0811
"X905"	-0.0127	-0.0526	0	0	NA	NA	NA	-0.0123
"X9053"	NA	NA	0	NA	0	NA	-0.0455	0
"X9055"	-0.039	-0.0169	-0.0492	0	0	0	NA	-0.025
"X9057"	-0.7727	-0.871	-0.6757	-0.95	-0.7727	-1	-0.9167	-0.9474
"X9060"	-0.0526	-0.1321	-0.0667	0	NA	NA	-0.0222	-0.1111
"X9061"	NA	NA	NA	NA	NA	-0.0526	NA	NA
"X9074"	-0.027	-0.0345	-0.0323	-0.04	0.1385	0.6452	-0.0455	0
"X9079"	-0.0959	0	0	0	NA	0	-0.0455	0
"X9085"	-0.3124	-0.6667	-0.6031	-0.4504	-0.2698	-0.375	-0.2778	-0.1696
"X9087"	-0.4036	-0.2583	-0.1138	-0.3594	-0.6344	0.3529	-0.1459	0.0832
"X9092"	NA	0	NA	-0.0541	-0.0278	0	NA	-0.0123
"X9094"	-0.0127	0	-0.1034	-0.0263	-0.0256	0	-0.122	-0.039
"X9098"	-0.1385	-0.125	-0.0345	0	0.2292	NA	-0.0952	-0.0909
"X9104"	-0.1912	-0.3	-0.0332	-0.1269	0.2277	-0.1579	-0.2571	-0.1782
"X9108"	-0.1935	0.1429	-0.0345	-0.0435	-0.0685	-0.0526	-0.0222	-0.0411
"X9110"	NA	0	-0.0847	NA	NA	-0.0476	NA	NA
"X9112"	0.0352	-0.1667	-0.1538	-0.2	-0.1111	-0.0476	0.0108	-0.1714
"X9118"	-0.0286	NA	-0.1321	-0.0448	-0.1111	0	0	-0.0154
"X912"	-0.2052	-0.2874	0.011	-0.1979	-0.1642	-0.1579	-0.3237	-0.4253
"X9122"	-0.0256	-0.0909	-0.0323	-0.013	0	NA	0	-0.0123
"X9124"	-0.0294	-0.0213	NA	NA	NA	NA	-0.0476	NA
"X9129"	-0.3408	0.0889	-0.1736	-0.1912	-0.136	-0.1	-0.4644	-0.0013
"X9131"	0	0	-0.037	-0.0411	-0.0303	-0.0526	-0.0233	-0.0141
"X9132"	-1	-1	-1	-1	-1	-1	-1	-1
"X9135"	-0.0625	-0.0741	-0.0345	-0.0541	-0.0606	NA	-0.15	-0.0541
"X9138"	-0.0667	0.6571	0.3554	-0.0877	0	NA	-0.0476	0.2871
"X9142"	-0.0256	-0.0943	NA	-0.0263	-0.0256	-0.0476	-0.0698	0.4843
"X9143"	0	0	-0.0146	-0.0986	-0.0667	-0.0476	0	-0.0685
"X9144"	-0.039	-0.1111	-0.0159	-0.0685	-0.1111	-0.1579	0.1844	-0.025
"X9147"	-0.1765	-0.0714	-0.0323	-0.0423	-0.0133	NA	-0.0222	0.1827
"X9148"	NA	-0.0588	0	NA	0	NA	NA	-0.0435
"X9150"	0.3675	0.4757	0.0625	0.6604	0.3588	-0.1	0.25	-0.0794
"X9153"	NA	NA	NA	NA	0	NA	-0.0455	NA
"X9157"	-0.0411	0.3644	-0.0741	0.0526	-0.0882	-0.125	-0.0455	-0.0704
"X9160"	-0.3793	-0.875	-0.2549	-0.5	-0.3333	-1	-1	-0.9524
"X9161"	-0.0256	0	0	NA	-0.013	0	-0.05	-0.04
"X9163"	NA	NA	0	0	-0.0882	-0.0526	NA	NA
"X9164"	-0.3291	-0.2444	-0.1896	-0.0879	-0.1343	-0.1111	-0.1055	-0.0588
"X9165"	-0.0556	0	NA	0	0	NA	0	0
"X9170"	0	-0.0169	-0.0667	-0.0685	-0.0263	-0.1	-0.0222	-0.1081
"X9174"	0	-0.0909	NA	0	NA	NA	0	NA
"X9176"	NA	0	NA	0	0	NA	-0.0455	NA
"X9177"	NA	NA	NA	-0.0556	NA	NA	NA	NA
"X9178"	-0.36	-0.3429	-0.4072	0.0186	-0.1538	-0.4286	-0.5719	0.0553
"X918"	NA	NA	NA	NA	-0.0571	0	NA	NA
"X9184"	NA	-0.1111	-0.0159	0	-0.013	NA	NA	NA
"X9189"	-0.039	-0.0545	-0.0333	0	NA	NA	0	-0.1233
"X9197"	0	0	-0.0164	-0.0423	-0.0137	NA	0.6562	-0.0541
"X9198"	-0.1333	-0.04	-0.1429	-0.0769	0.0952	0	-0.1	-0.0746
"X9199"	0	0	0	0	0	0	-0.1579	-0.0411
"X92"	-0.0526	NA	NA	NA	NA	NA	NA	NA
"X920"	-0.04	-0.2	-0.0667	-0.1642	-0.1429	-0.1765	-0.122	-0.0649
"X9202"	NA	-0.0526	NA	NA	NA	NA	NA	NA
"X9208"	0	NA	NA	NA	NA	-0.0526	NA	NA
"X921"	-0.0864	0.0122	-0.7509	-0.219	-0.4545	-0.2941	-0.5862	-0.1669
"X9211"	-0.2	-0.2889	-0.2261	-0.2739	-0.1471	-0.2031	-0.2571	-0.0749
"X9213"	-0.5102	-0.0455	-0.1773	-0.4834	-0.4469	-0.2222	0.0043	-0.2987
"X9216"	NA	0	NA	NA	NA	NA	-0.0455	NA
"X9217"	NA	-0.1538	-0.0526	-0.0462	0	NA	-0.0455	-0.0256
"X9221"	-0.5918	-0.589	0.0448	-0.5421	-0.3187	0.0149	-0.4014	-0.4488
"X9224"	0	-0.0612	NA	NA	NA	NA	NA	0
"X9228"	-0.1014	-0.0385	-0.0909	-0.1579	-0.0685	-0.0526	-0.0698	-0.1077
"X923"	-0.1525	-0.1538	-0.098	-0.1321	-0.1525	0	-0.0402	-0.0571
"X9232"	-0.202	-0.433	-0.4286	0.066	-0.0692	-0.1429	-0.4667	-0.1054
"X9233"	-0.3115	-0.3043	-0.0323	-0.1471	-0.0811	0	-0.2432	-0.1884
"X9236"	-0.4857	-0.4882	-0.165	-0.3975	-0.0255	-0.2941	-0.3529	-0.3975
"X9241"	-0.0127	NA	-0.0492	-0.013	-0.04	NA	-0.0952	-0.0526
"X9244"	0.1461	0.0808	-0.125	0.0417	0.0126	0.661	-0.559	0.1986
"X9250"	-0.0526	-0.0714	-0.0159	-0.04	-0.039	0	0	-0.025
"X9251"	-0.0625	-0.0189	-0.0545	-0.0145	-0.1875	0	-0.0222	-0.0423
"X9253"	-0.2258	0.0508	-0.3953	-0.242	-0.4717	-0.082	-0.2941	-0.2308
"X9254"	-0.0811	-0.1321	0.0336	-0.322	-0.1142	-0.082	-0.15	-0.0933
"X9258"	-0.5506	-0.125	-0.3872	-0.5135	-0.2542	0.2593	-0.3143	-0.5263
"X9261"	-0.1864	-0.0357	-0.0182	-0.0435	-0.0606	NA	-0.0769	-0.0588
"X9269"	-0.617	-1	-0.4762	-0.56	-0.617	-1	-1	-1
